"Notes"	"State"	"State Code"	"Year"	"Year Code"	"Gender"	"Gender Code"	Deaths	Population	Crude Rate
	"Wisconsin"	"55"	"2008"	"2008"	"Male"	"M"	369	2798728	13.2
	"Wisconsin"	"55"	"2009"	"2009"	"Female"	"F"	260	2856103	9.1
	"Wisconsin"	"55"	"2009"	"2009"	"Male"	"M"	371	2813161	13.2
	"Wisconsin"	"55"	"2010"	"2010"	"Female"	"F"	272	2864586	9.5
	"Wisconsin"	"55"	"2010"	"2010"	"Male"	"M"	358	2822400	12.7
	"Wisconsin"	"55"	"2011"	"2011"	"Female"	"F"	271	2875675	9.4
	"Wisconsin"	"55"	"2011"	"2011"	"Male"	"M"	427	2836092	15.1
	"Wisconsin"	"55"	"2012"	"2012"	"Female"	"F"	269	2883326	9.3
	"Wisconsin"	"55"	"2012"	"2012"	"Male"	"M"	423	2843072	14.9
	"Wisconsin"	"55"	"2013"	"2013"	"Female"	"F"	331	2890553	11.5
	"Wisconsin"	"55"	"2013"	"2013"	"Male"	"M"	525	2852160	18.4
	"Wisconsin"	"55"	"2014"	"2014"	"Female"	"F"	353	2898057	12.2
	"Wisconsin"	"55"	"2014"	"2014"	"Male"	"M"	500	2859507	17.5
	"Wisconsin"	"55"	"2015"	"2015"	"Female"	"F"	341	2903737	11.7
	"Wisconsin"	"55"	"2015"	"2015"	"Male"	"M"	537	2867600	18.7
	"Wyoming"	"56"	"1999"	"1999"	"Female"	"F"	11	244518	Unreliable
	"Wyoming"	"56"	"1999"	"1999"	"Male"	"M"	Suppressed	247262	Suppressed
	"Wyoming"	"56"	"2000"	"2000"	"Female"	"F"	10	245408	Unreliable
	"Wyoming"	"56"	"2000"	"2000"	"Male"	"M"	12	248374	Unreliable
	"Wyoming"	"56"	"2001"	"2001"	"Female"	"F"	10	245327	Unreliable
	"Wyoming"	"56"	"2001"	"2001"	"Male"	"M"	12	249330	Unreliable
	"Wyoming"	"56"	"2002"	"2002"	"Female"	"F"	13	247785	Unreliable
	"Wyoming"	"56"	"2002"	"2002"	"Male"	"M"	21	252232	8.3
	"Wyoming"	"56"	"2003"	"2003"	"Female"	"F"	19	249128	Unreliable
	"Wyoming"	"56"	"2003"	"2003"	"Male"	"M"	11	254325	Unreliable
	"Wyoming"	"56"	"2004"	"2004"	"Female"	"F"	20	251506	8.0
	"Wyoming"	"56"	"2004"	"2004"	"Male"	"M"	26	257600	10.1
	"Wyoming"	"56"	"2005"	"2005"	"Female"	"F"	12	253726	Unreliable
	"Wyoming"	"56"	"2005"	"2005"	"Male"	"M"	14	260431	Unreliable
	"Wyoming"	"56"	"2006"	"2006"	"Female"	"F"	23	257361	8.9
	"Wyoming"	"56"	"2006"	"2006"	"Male"	"M"	32	265306	12.1
	"Wyoming"	"56"	"2007"	"2007"	"Female"	"F"	27	262776	10.3
	"Wyoming"	"56"	"2007"	"2007"	"Male"	"M"	36	272100	13.2
	"Wyoming"	"56"	"2008"	"2008"	"Female"	"F"	38	267982	14.2
	"Wyoming"	"56"	"2008"	"2008"	"Male"	"M"	36	278061	12.9
	"Wyoming"	"56"	"2009"	"2009"	"Female"	"F"	24	274046	8.8
	"Wyoming"	"56"	"2009"	"2009"	"Male"	"M"	36	285805	12.6
	"Wyoming"	"56"	"2010"	"2010"	"Female"	"F"	45	276189	16.3
	"Wyoming"	"56"	"2010"	"2010"	"Male"	"M"	40	287437	13.9
	"Wyoming"	"56"	"2011"	"2011"	"Female"	"F"	41	278401	14.7
	"Wyoming"	"56"	"2011"	"2011"	"Male"	"M"	44	289757	15.2
	"Wyoming"	"56"	"2012"	"2012"	"Female"	"F"	52	282131	18.4
	"Wyoming"	"56"	"2012"	"2012"	"Male"	"M"	46	294281	15.6
	"Wyoming"	"56"	"2013"	"2013"	"Female"	"F"	39	285380	13.7
	"Wyoming"	"56"	"2013"	"2013"	"Male"	"M"	59	297278	19.8
	"Wyoming"	"56"	"2014"	"2014"	"Female"	"F"	46	286111	16.1
	"Wyoming"	"56"	"2014"	"2014"	"Male"	"M"	63	298042	21.1
	"Wyoming"	"56"	"2015"	"2015"	"Female"	"F"	49	287206	17.1
	"Wyoming"	"56"	"2015"	"2015"	"Male"	"M"	47	298901	15.7
"---"
"Dataset: Underlying Cause of Death, 1999-2015"
"Query Parameters:"
"Title:"
"2013 Urbanization: All"
"Autopsy: All"
"Five-Year Age Groups: All"
"Gender: All"
"Hispanic Origin: All"
"ICD-10 Codes: X40 (Accidental poisoning by and exposure to nonopioid analgesics, antipyretics and antirheumatics), X41"
"(Accidental poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not"
"elsewhere classified), X42 (Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not"
"elsewhere classified), X43 (Accidental poisoning by and exposure to other drugs acting on the autonomic nervous system), X44"
"(Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances), X60 (Intentional"
"self-poisoning by and exposure to nonopioid analgesics, antipyretics and antirheumatics), X61 (Intentional self-poisoning by and"
"exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified), X62"
"(Intentional self-poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified), X63"
"(Intentional self-poisoning by and exposure to other drugs acting on the autonomic nervous system), X64 (Intentional"
"self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances), X85 (Assault by drugs,"
"medicaments and biological substances), Y10 (Poisoning by and exposure to nonopioid analgesics, antipyretics and antirheumatics,"
"undetermined intent), Y11 (Poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic"
"drugs, not elsewhere classified, undetermined intent), Y12 (Poisoning by and exposure to narcotics and psychodysleptics"
"[hallucinogens], not elsewhere classified, undetermined intent), Y13 (Poisoning by and exposure to other drugs acting on the"
"autonomic nervous system, undetermined intent), Y14 (Poisoning by and exposure to other and unspecified drugs, medicaments and"
"biological substances, undetermined intent)"
"Place of Death: All"
"Race: All"
"States: All"
"Weekday: All"
"Year/Month: All"
"Group By: State, Year, Gender"
"Show Totals: Disabled"
"Show Zero Values: True"
"Show Suppressed: True"
"Calculate Rates Per: 100,000"
"Rate Options: Default intercensal populations for years 2001-2009 (except Infant Age Groups)"
"---"
"Help: See http://wonder.cdc.gov/wonder/help/ucd.html for more information."
"---"
"Query Date: Nov 3, 2017 3:52:05 PM"
"---"
"Suggested Citation: Centers for Disease Control and Prevention, National Center for Health Statistics. Underlying Cause of Death"
"1999-2015 on CDC WONDER Online Database, released December, 2016. Data are from the Multiple Cause of Death Files, 1999-2015, as"
"compiled from data provided by the 57 vital statistics jurisdictions through the Vital Statistics Cooperative Program. Accessed"
"at http://wonder.cdc.gov/ucd-icd10.html on Nov 3, 2017 3:52:05 PM"
"---"
Messages:
"1. Totals are not available for these results due to suppression constraints. More Information:"
"http://wonder.cdc.gov/wonder/help/faq.html#Privacy."
"---"
Caveats:
"1. As of April 3, 2017, the underlying cause of death has been revised for 125 deaths in 2014. More information:"
"http://wonder.cdc.gov/wonder/help/ucd.html#2014-Revision."
"2. Circumstances in Georgia for the years 2008 and 2009 have resulted in unusually high death counts for the ICD-10 cause of"
"death code R99, ""Other ill-defined and unspecified causes of mortality."" Caution should be used in interpreting these data."
"More information: http://wonder.cdc.gov/wonder/help/ucd.html#Georgia-Reporting-Anomalies."
"3. Circumstances in New Jersey for the year 2009 have resulted in unusually high death counts for the ICD-10 cause of death code"
"R99, ""Other ill-defined and unspecified causes of mortality"" and therefore unusually low death counts in other ICD-10 codes,"
"most notably R95, ""Sudden Infant Death Syndrome"" and X40-X49, ""Unintentional poisoning."" Caution should be used in"
"interpreting these data. More information: http://wonder.cdc.gov/wonder/help/ucd.html#New-Jersey-Reporting-Anomalies."
"4. Circumstances in California resulted in unusually high death counts for the ICD-10 cause of death code R99, ""Other"
"ill-defined and unspecified causes of mortality"" for deaths occurring in years 2000 and 2001. Caution should be used in"
"interpreting these data. More information: http://wonder.cdc.gov/wonder/help/ucd.html#California-Reporting-Anomalies."
"5. Data are Suppressed when the data meet the criteria for confidentiality constraints. More information:"
"http://wonder.cdc.gov/wonder/help/ucd.html#Assurance of Confidentiality."
"6. Death rates are flagged as Unreliable when the rate is calculated with a numerator of 20 or less. More information:"
"http://wonder.cdc.gov/wonder/help/ucd.html#Unreliable."
"7. The population figures for year 2015 are bridged-race estimates of the July 1 resident population, from the Vintage 2015"
"postcensal series released by NCHS on June 28, 2016. The population figures for year 2014 are bridged-race estimates of the July"
"1 resident population, from the Vintage 2014 postcensal series released by NCHS on June 30, 2015. The population figures for"
"year 2013 are bridged-race estimates of the July 1 resident population, from the Vintage 2013 postcensal series released by NCHS"
"on June 26, 2014. The population figures for year 2012 are bridged-race estimates of the July 1 resident population, from the"
"Vintage 2012 postcensal series released by NCHS on June 13, 2013. The population figures for year 2011 are bridged-race"
"estimates of the July 1 resident population, from the Vintage 2011 postcensal series released by NCHS on July 18, 2012."
"Population figures for 2010 are April 1 Census counts. The population figures for years 2001 - 2009 are bridged-race estimates"
"of the July 1 resident population, from the revised intercensal county-level 2000 - 2009 series released by NCHS on October 26,"
"2012. Population figures for 2000 are April 1 Census counts. Population figures for 1999 are from the 1990-1999 intercensal"
"series of July 1 estimates. Population figures for the infant age groups are the number of live births. <br/><b>Note:</b> Rates"
"and population figures for years 2001 - 2009 differ slightly from previously published reports, due to use of the population"
"estimates which were available at the time of release."
"8. The population figures used in the calculation of death rates for the age group 'under 1 year' are the estimates of the"
"resident population that is under one year of age. More information: http://wonder.cdc.gov/wonder/help/ucd.html#Age Group."
"9. Changes to cause of death classification affect reporting trends. More information:"
"http://wonder.cdc.gov/wonder/help/ucd.html#ICD-10 Changes."
